21054845+3700324 316.45187 37.00895 80.87099 -6.81913 11.272 8104 F
22221688+3613533 335.57031 36.23151 92.09708 -17.55603 11.272 6315 F
22512316-4809464 342.84653 -48.16286 342.78345 -58.62347 11.272 10262 6
23155420-4821125 348.97589 -48.35350 337.67227 -61.82627 11.272 15237 C
23183322+1844588 349.63843 18.74973 94.26482 -38.89654 11.272 11384 N
23191902+0056446 349.82925 0.94581 80.92165 -54.23447 11.272 10280 S
23231018+3231398 350.79236 32.52772 102.15406 -26.75779 11.272 5259 N
00064677+0825335 1.69493 8.42601 104.44669 -52.83539 11.273 11844 F
01193495+3210495 19.89573 32.18051 129.82974 -30.31390 11.273 17902 O
02000454+2345496 30.01887 23.76373 142.55373 -36.47890 11.273 5011 N
02382541+0158076 39.60593 1.96872 168.72263 -51.13541 11.273 6087 N
02401416+3820499 40.05903 38.34725 145.32031 -19.74881 11.273 9388 F
02404719-1323286 40.19669 -13.39127 190.11743 -61.00994 11.273 10359 6
02590187-3714470 44.75783 -37.24636 241.65288 -61.33746 11.273 20159 N
04332244-1840373 68.34356 -18.67704 215.88257 -38.59142 11.273 6276 N
04381244-6917173 69.55173 -69.28815 281.26294 -36.82407 11.273 8730 6
06561069+4237023 104.04447 42.61739 173.93739 18.80161 11.273 17688 N
07363807+0253185 114.15860 2.88850 215.52650 11.36939 11.273 5140 N
07412818-3835045 115.36742 -38.58456 252.57349 -7.68420 11.273 2789 N
07451179+1224184 116.29908 12.40507 207.65813 17.45628 11.273 10250 N
08190508+2147295 124.77120 21.79150 201.61603 28.53308 11.273 4500 S
08251748+0356002 126.32281 3.93352 220.40695 22.63164 11.273 4169 S
08344136-0416215 128.67236 -4.27265 229.33740 20.63919 11.273 9790 6
10002440+0042165 150.10159 0.70459 238.43420 41.22462 11.273 10004 S
10494171+5638288 162.42389 56.64132 150.78343 53.39899 11.273 13843 S
12044388-5228490 181.18286 -52.48028 295.74750 9.73874 11.273 8074 N
12105363+7607329 182.72343 76.12586 126.12524 40.75015 11.273 1736 N
13020332-1452585 195.51387 -14.88289 306.76050 47.90987 11.273 1347 N
13295512-3119561 202.47968 -31.33226 312.50024 30.82352 11.273 14859 6
13350999+4111181 203.79170 41.18837 93.12843 73.31294 11.273 10819 S
13540739-3921244 208.53075 -39.35675 315.94321 21.92600 11.273 15425 6
16091646+4144448 242.31860 41.74577 66.16080 47.32566 11.273 7680 S
16312560+4619274 247.85657 46.32425 72.23620 43.02715 11.273 9808 S
16363054-6426036 249.12726 -64.43431 324.40997 -11.42349 11.273 11947 N
16455919+3527320 251.49663 35.45892 57.84169 39.92749 11.273 9039 S
16482648+4157110 252.11041 41.95308 66.34186 40.03392 11.273 9812 S
19105652-3702507 287.73547 -37.04742 0.50204 -19.57836 11.273 13901 6
19133131-1837128 288.38058 -18.62020 18.50883 -13.10502 11.273 12123 6
20110053+5113278 302.75229 51.22438 86.26429 9.54584 11.273 7699 F
21391502+3354265 324.81271 33.90737 83.45930 -13.85248 11.273 14817 F
22160617-3022079 334.02576 -30.36889 18.07818 -55.96305 11.273 7698 6
00060920-5140448 1.53832 -51.67916 319.05804 -64.00789 11.274 10015 6
00312048+3047329 7.83530 30.79250 117.84911 -31.88074 11.274 6433 N
01093514-0609017 17.39637 -6.15053 135.36943 -68.58290 11.274 9457 6
01274102+1212547 21.92091 12.21517 136.69547 -49.68542 11.274 16844 M
01421259+4536080 25.55249 45.60228 132.15128 -16.35853 11.274 10142 F
01564353+1500531 29.18138 15.01480 145.49626 -44.97736 11.274 4694 N
02351345-2936166 38.80609 -29.60471 225.26456 -67.08276 11.274 17948 6
02513515-0044014 42.89642 -0.73374 175.48549 -50.91768 11.274 6966 S
02541341-7308116 43.55600 -73.13667 291.58524 -41.17624 11.274 8241 C
02594648+2626312 44.94370 26.44201 155.58244 -28.17240 11.274 10760 F
03012996+1751103 45.37479 17.85286 161.62289 -35.06806 11.274 5961 N
03213283+4024369 50.38684 40.41024 151.48683 -13.99447 11.274 5334 S
03475994+4043586 56.99986 40.73300 155.42067 -10.74415 11.274 11692 N
04124596+2946124 63.19152 29.77012 166.82260 -15.46970 11.274 4663 O
05320310-2424582 83.01295 -24.41610 227.77135 -27.62066 11.274 13497 6
08432612+0336526 130.85883 3.61459 223.06772 26.47016 11.274 8136 N
09045477+2823035 136.22829 28.38432 197.52827 40.34842 11.274 8055 S
10000339-4000066 150.01413 -40.00191 270.76318 11.93150 11.274 6655 6
10505013+1625416 162.70883 16.42819 227.64380 60.12563 11.274 6585 S
10542686+5902125 163.61177 59.03681 147.16478 52.23418 11.274 8345 F
11282075-3738407 172.08653 -37.64470 285.25455 22.35820 11.274 17034 6
12040491+2809520 181.02049 28.16455 204.55473 79.46588 11.274 9096 S
12182145+2513001 184.58936 25.21672 225.52356 82.33735 11.274 6939 S
12431903-1053508 190.82939 -10.89739 299.69839 51.92332 11.274 11303 6
13383217+0032250 204.63412 0.54026 327.91260 61.10672 11.274 6752 N
13435961-2000508 205.99843 -20.01414 319.41504 41.16937 11.274 9885 6
13541125+0513379 208.54692 5.22720 340.02719 63.48481 11.274 1451 N
14243502+3516473 216.14590 35.27982 61.00367 68.54635 11.274 8551 S
14244157+5542199 216.17322 55.70559 98.86681 56.84879 11.274 12437 S
14244573+2927363 216.19058 29.46013 44.90857 69.35927 11.274 16160 S
15155891-3136578 228.99554 -31.61599 335.70096 21.90413 11.274 14574 6
16044458-0145283 241.18570 -1.75782 9.06437 35.27337 11.274 7164 F
17184346+3600102 259.68118 36.00281 59.87291 33.46478 11.274 11828 N
17494792+2547418 267.44974 25.79494 50.70238 24.28951 11.274 2938 N
18001895+3438233 270.07895 34.63981 60.72383 24.90864 11.274 7859 N
19101597-4312391 287.56650 -43.21089 354.22470 -21.43427 11.274 14084 6
20342709+6524238 308.61301 65.40659 100.13196 14.69574 11.274 15426 F
23460360-1718244 356.51505 -17.30680 62.58978 -71.99052 11.274 10249 6
23494704+7238393 357.44601 72.64429 118.30946 10.32833 11.274 21289 F
00260321-0720047 6.51338 -7.33465 104.85448 -69.31059 11.275 15914 F
00421129+0054161 10.54708 0.90449 118.02171 -61.87899 11.275 5453 S
01284787+4019085 22.19953 40.31905 130.60121 -21.99558 11.275 7572 N
01310475+1338585 22.76981 13.64963 137.43564 -48.10256 11.275 5885 S
01460391+2327303 26.51631 23.45843 138.82378 -37.72168 11.275 13048 F
02134507+0406083 33.43777 4.10223 158.54475 -52.98196 11.275 3436 N
03422132+0753091 55.58890 7.88598 178.90027 -35.80370 11.275 12927 F
04102092+0048512 62.58729 0.81423 190.98743 -34.66431 11.275 12893 F
04311207+0240415 67.80028 2.67822 192.58485 -29.29875 11.275 9946 F
04485168-3248562 72.21528 -32.81567 234.58081 -38.92887 11.275 10819 C
06441744+2556056 101.07264 25.93487 188.83490 10.04777 11.275 9430 N
08085544+0018052 122.23100 0.30149 221.76276 17.31339 11.275 5432 N
08113350+0504517 122.88960 5.08115 217.62016 20.12205 11.275 9254 F
08563255-7356014 134.13565 -73.93374 288.52469 -18.07743 11.275 5600 6
09240081-2913433 141.00343 -29.22869 257.68152 14.89499 11.275 10645 C
11053597-0208227 166.39990 -2.13965 257.66742 51.18561 11.275 6121 6
11210050+2120164 170.25195 21.33781 223.72440 68.62238 11.275 6306 N
11424520+2001558 175.68831 20.03224 233.56522 72.75984 11.275 6320 S
12203979-1138310 185.16585 -11.64193 291.03116 50.51730 11.275 7643 6
12570989+6219304 194.29103 62.32509 121.77883 54.79048 11.275 11099 S
13091008-2838304 197.29201 -28.64179 307.62857 34.06820 11.275 1421 6
14490093-2050506 222.25386 -20.84745 336.62289 34.21997 11.275 6108 6
14565895-0206515 224.24567 -2.11441 353.90637 47.93808 11.275 6927 S
15171129-4639487 229.29715 -46.66353 327.32007 9.19085 11.275 17402 C
15334627-0846379 233.44276 -8.77714 356.29932 36.75663 11.275 7293 6
16501426+2326284 252.55939 23.44129 43.16316 36.39597 11.275 10113 S
17062861-2214014 256.61929 -22.23371 0.70550 11.05211 11.275 8536 6
18152771-4403516 273.86539 -44.06438 349.57339 -12.54134 11.275 13147 6
19523196+5732544 298.13321 57.54846 90.52579 15.00954 11.275 17435 F
19560801+5836459 299.03333 58.61273 91.73085 15.07867 11.275 7338 F
23295454+0857565 352.47723 8.96578 91.40967 -48.85169 11.275 8703 N
00022410+0823541 0.60047 8.39840 102.72811 -52.53907 11.276 28686 N
00542434-2527505 13.60151 -25.46408 144.88506 -88.20781 11.276 13521 N
01530094-6227457 28.25405 -62.46273 291.10126 -53.22822 11.276 9291 O
03271636+1156530 51.81824 11.94812 172.12297 -35.63781 11.276 7440 F
03561276-5549012 59.05327 -55.81699 266.97189 -46.33110 11.276 8438 6
05513617+3949466 87.90076 39.82965 171.25789 6.64076 11.276 5198 N
06075439-4538266 91.97664 -45.64077 252.93268 -26.32704 11.276 15322 6
06092738-4735339 92.36420 -47.59274 255.12488 -26.48825 11.276 8468 C
06113050-4445542 92.87731 -44.76509 252.14751 -25.50802 11.276 14308 C
06550603-3804228 103.77516 -38.07294 248.09811 -15.66379 11.276 5860 6
07032858-6016441 105.86925 -60.27896 270.68536 -21.89031 11.276 9325 6
07035803-4904502 105.99176 -49.08060 259.41666 -18.22219 11.276 12902 6
08261313+0435430 126.55474 4.59536 219.88759 23.14408 11.276 8509 N
10281670+7949240 157.06940 79.82335 130.19600 35.19528 11.276 9714 N
10340239+3452104 158.50999 34.86954 189.57254 59.71741 11.276 21297 F
11293175-4946153 172.38235 -49.77096 289.62628 10.97290 11.276 5312 6
12450519-4400196 191.27171 -44.00546 301.72519 18.85141 11.276 4909 6
13233723-1703090 200.90515 -17.05260 313.86606 45.13477 11.276 7008 6
13421086+0415450 205.54532 4.26257 333.05273 64.12556 11.276 7051 N
13574751+1730379 209.44795 17.51050 4.24546 71.91915 11.276 6538 S
14275077+2550172 216.96162 25.83809 34.99835 68.42134 11.276 4405 S
14441475+0413068 221.06143 4.21856 357.50272 54.66190 11.276 7666 S
16543734-6001393 253.65622 -60.02771 329.23785 -10.25724 11.276 13300 N
18322607+3404520 278.10864 34.08121 62.45568 18.45572 11.276 6811 N
19590402+5048075 299.76669 50.80206 84.91610 10.94083 11.276 7583 N
20180219-4529452 304.50909 -45.49592 354.50827 -33.73565 11.276 9249 6
22040931-1121429 331.03885 -11.36188 46.50449 -47.73848 11.276 8459 C
22300492-2828053 337.52051 -28.46811 22.10530 -58.82269 11.276 8352 6
00253771+0002119 6.40712 0.03669 109.01920 -62.13581 11.277 12725 S
02061636-0958506 31.56822 -9.98075 172.29613 -65.39980 11.277 14707 C
02130581+1733598 33.27429 17.56655 149.12520 -41.11486 11.277 12922 F
02542218+3117335 43.59236 31.29264 151.64529 -24.63689 11.277 5422 N
03095554-2005186 47.48135 -20.08850 207.92754 -57.61302 11.277 6643 6
05151674+2210415 78.81973 22.17828 181.94051 -9.41593 11.277 8959 M
05402019+1129023 85.08416 11.48395 194.35658 -10.10639 11.277 7516 N
06250294-1146543 96.26218 -11.78168 220.57152 -11.13961 11.277 9915 6
07185273-3601033 109.71964 -36.01764 248.17534 -10.49500 11.277 9443 6
07452878-6748067 116.37012 -67.80183 279.90421 -20.09825 11.277 6947 6
07513111-6950085 117.87975 -69.83571 282.12576 -20.39726 11.277 10250 6
10224646+4838139 155.69353 48.63725 165.94958 54.18457 11.277 14937 S
10350486+4444452 158.77019 44.74581 170.94147 57.61643 11.277 7543 S
13201855-1632155 200.07730 -16.53765 312.87601 45.77588 11.277 2285 M
13264722-2952528 201.69675 -29.88136 312.00568 32.36680 11.277 4103 6
15135624+0442391 228.48442 4.71088 5.89134 49.32598 11.277 12498 S
16044980+0828518 241.20757 8.48111 20.08951 40.71313 11.277 5215 S
16441613-7715491 251.06717 -77.26359 314.43179 -19.96162 11.277 12801 N
17025047-1045323 255.71040 -10.75902 9.96042 18.29129 11.277 6925 F
17373293+1731587 264.38727 17.53297 41.13312 23.96992 11.277 4074 N
18294901+2300406 277.45416 23.01132 51.53136 14.79839 11.277 4293 N
18322937-6017262 278.12244 -60.29057 334.89148 -21.07675 11.277 15498 6
19303843-0026206 292.66016 -0.43903 37.04134 -8.91577 11.277 7113 F
20593583-5159176 314.89938 -51.98822 346.32074 -40.54318 11.277 14616 6
21520545+4624392 328.02280 46.41080 93.66740 -6.01944 11.277 5505 F
22024403-3159260 330.68338 -31.99060 14.94383 -53.22220 11.277 2259 6
23265063+0643026 351.71109 6.71737 88.69260 -50.44471 11.277 12720 O
00163288+3020453 4.13698 30.34591 114.06185 -31.92410 11.278 6395 N
01510074+2647182 27.75309 26.78846 139.04012 -34.21286 11.278 13091 F
02030758+4628384 30.78167 46.47742 135.58275 -14.62577 11.278 6010 F
04031789+3237118 60.82451 32.62004 163.26019 -14.83977 11.278 5342 F
04213934+3617273 65.41389 36.29088 163.39511 -9.57062 11.278 5653 F
04243656+3118493 66.15235 31.31370 167.49702 -12.56176 11.278 10091 N
05043410-1705294 76.14213 -17.09159 217.32663 -31.09585 11.278 6861 6
05342117-7040592 83.58839 -70.68310 281.36746 -31.83513 11.278 6145 6
06301200+2824195 97.55005 28.40541 185.19777 8.30698 11.278 9667 F
08115829+0430535 122.99294 4.51491 218.20647 19.95519 11.278 22016 F
08384355+0748235 129.68140 7.80658 218.29211 27.37383 11.278 8851 S
08452514+4557401 131.35484 45.96114 174.28291 38.53219 11.278 14168 F
09254359-2812330 141.43150 -28.20918 257.18481 15.87017 11.278 10684 6
10142073+4930386 153.58632 49.51078 165.48885 52.57437 11.278 18248 F
10222554-4001520 155.60643 -40.03108 274.33835 14.42612 11.278 7864 C
10532235+3149203 163.34322 31.82231 195.41599 63.96183 11.278 10368 S
11040426+1351403 166.01782 13.86126 235.45541 61.66820 11.278 6420 N
11375478+4727591 174.47815 47.46637 153.33652 65.08880 11.278 10210 S
12181287+4410237 184.55362 44.17327 142.19057 71.69168 11.278 7353 S
12340604-7239022 188.52548 -72.65061 301.62143 -9.82296 11.278 7181 N
13470435+1106224 206.76814 11.10622 344.83130 69.31716 11.278 6775 N
14474352+0932179 221.93135 9.53829 5.80001 57.42265 11.278 8730 S
16475237+3642216 251.96822 36.70599 59.51519 39.70789 11.278 6927 N
16481523-3035037 252.06355 -30.58450 351.45087 9.22193 11.278 9294 N
17335397-8211311 263.47443 -82.19195 311.01556 -24.30690 11.278 12882 6
17413558+2912191 265.39822 29.20534 53.64378 27.10339 11.278 7759 F
19165233+4604128 289.21793 46.07031 77.36501 15.07106 11.278 8917 F
20405206+0039104 310.21692 0.65285 46.82504 -23.81352 11.278 8024 S
21255280-3222231 321.47003 -32.37305 13.23918 -45.49616 11.278 11969 6
21552632-2022214 328.85959 -20.37261 32.72641 -49.36707 11.278 16974 F
23322501-2746155 353.10422 -27.77094 26.26410 -72.47579 11.278 8687 6
23574593+4208140 359.44150 42.13724 112.40483 -19.63465 11.278 12591 F
01030419+5402049 15.76755 54.03464 124.65967 -8.79795 11.279 5806 N
02263304+2949502 36.63772 29.83063 146.42471 -28.66588 11.279 10475 N
03391359+1549107 54.80662 15.81956 171.43562 -30.83464 11.279 9813 N
03401388+1528322 55.05783 15.47565 171.91673 -30.91389 11.279 8600 N
04574901+2333503 74.45419 23.56409 178.40804 -11.87497 11.279 9465 F
10580015-1825397 164.50060 -18.42765 268.68872 36.78984 11.279 11241 6
11052721-2105555 166.36345 -21.09871 272.23550 35.37801 11.279 18996 C
12044518-5039100 181.18825 -50.65289 295.41013 11.53580 11.279 10465 6
12294680-1955092 187.44499 -19.91923 296.00293 42.66091 11.279 19100 C
12322888-3330294 188.12042 -33.50818 298.40579 29.19690 11.279 6073 6
12413730+2604223 190.40544 26.07283 238.06750 87.56509 11.279 4716 N
12463377+1153477 191.64072 11.89664 298.40051 74.72540 11.279 14139 S
13410784+2316550 205.28268 23.28197 16.76862 78.12691 11.279 8133 N
14391791+0322059 219.82472 3.36834 354.95099 54.94999 11.279 8377 S
15182847-4607443 229.61852 -46.12893 327.80081 9.52238 11.279 15649 N
15350985-4128444 233.79099 -41.47902 333.00763 11.63801 11.279 5406 6
15563706-0845582 239.15448 -8.76612 0.89898 32.56514 11.279 8137 6
16094303+3027093 242.42940 30.45263 49.57431 46.77403 11.279 9203 S
16210962+3445330 245.29008 34.75911 56.12433 44.89292 11.279 9965 S
16362250-1417242 249.09370 -14.28998 2.92337 21.51842 11.279 8141 6
17205741+4209198 260.23926 42.15557 67.26044 34.04166 11.279 9544 F
17531060+2253314 268.29419 22.89204 48.03067 22.55479 11.279 8253 F
20132056-2148295 303.33572 -21.80826 21.07942 -27.28716 11.279 11903 O
20152609-6151272 303.85886 -61.85753 334.82236 -33.53909 11.279 11176 6
20261937-5140540 306.58075 -51.68169 347.09238 -35.43254 11.279 5762 6
20412893-0212125 310.37057 -2.20345 44.17971 -25.36160 11.279 6522 6
20580383+1103139 314.51590 11.05381 58.82367 -21.77690 11.279 8352 N
00044038-4537443 1.16819 -45.62894 326.55923 -69.29411 11.280 11444 6
00234058+3033338 5.91914 30.55937 115.88938 -31.93237 11.280 6415 N
01073923+4014314 16.91352 40.24206 126.28111 -22.52410 11.280 17109 N
01121922-3203399 18.08018 -32.06116 261.57211 -83.29829 11.280 10118 6
01380899-3251169 24.53747 -32.85465 245.28374 -78.38831 11.280 10544 N
01583431-0742424 29.64298 -7.71182 165.34866 -64.89867 11.280 4816 N
02134593+1915120 33.44137 19.25326 148.41071 -39.51069 11.280 10530 N
03094220+4053349 47.42594 40.89307 149.26642 -14.80289 11.280 5924 F
03101322+4250169 47.55506 42.83809 148.30647 -13.09278 11.280 9402 F
03252491-1613594 51.35371 -16.23392 204.00600 -52.77485 11.280 1873 N
03313070-0401174 52.87799 -4.02148 188.90648 -45.38852 11.280 10638 F
05003015+0423113 75.12563 4.38652 195.35001 -22.21478 11.280 10709 N
05112552-0034286 77.85642 -0.57468 201.46738 -22.37841 11.280 4284 6
06102285-3749143 92.59512 -37.82064 244.71107 -23.88352 11.280 13002 6
06522974+5259177 103.12389 52.98833 163.24870 21.50504 11.280 9987 N
07134205-3403399 108.42517 -34.06110 245.91432 -10.59565 11.280 10759 C
07165160-3546012 109.21495 -35.76701 247.76421 -10.75325 11.280 8687 6
07562321-5922012 119.09666 -59.36701 272.43909 -15.39966 11.280 10193 6
09321876-1929584 143.07816 -19.49959 251.53305 22.92356 11.280 16534 6
13071056+3417531 196.79399 34.29807 98.65836 82.07443 11.280 10152 F
13291917-3814182 202.32994 -38.23846 311.06677 24.03418 11.280 8523 6
14034427-3548236 210.93454 -35.80659 319.02356 24.79573 11.280 5552 6
15160086+5428563 229.00371 54.48229 89.06010 52.06170 11.280 11900 S
15212251+0420304 230.34389 4.34174 7.12575 47.62220 11.280 15636 S
15584806-3550118 239.70016 -35.83671 340.31546 13.09475 11.280 7744 C
17064315+5206403 256.67981 52.11124 79.33641 36.94197 11.280 6876 N
18212693+2639350 275.36230 26.65980 54.27142 17.96142 11.280 25485 F
18372663+3921377 279.36111 39.36058 68.05849 19.34013 11.280 6710 N
19122734-2902360 288.11389 -29.04332 8.49676 -17.01487 11.280 7438 6
19411272+4954370 295.30298 49.91026 82.73164 13.02338 11.280 9528 N
20213434+0335506 305.39316 3.59741 46.95554 -18.16666 11.280 6658 F
20301303-8325359 307.55399 -83.42660 309.80927 -29.70602 11.280 17564 6
21020388-2752163 315.51624 -27.87122 17.99480 -39.62046 11.280 12637 6
21565707-6847095 329.23767 -68.78591 322.29810 -41.16389 11.280 10732 6
22243338+1803567 336.13904 18.06573 80.57573 -32.46650 11.280 6102 N
22355171-3450497 338.96558 -34.84707 9.54718 -60.09161 11.280 8693 6
23153820+1855111 348.90927 18.91975 93.57755 -38.43050 11.280 8881 N
23395789+3122072 354.99133 31.36871 105.48979 -29.07068 11.280 10514 F
23580140-3417264 359.50589 -34.29072 357.67941 -76.48686 11.280 14656 N
00251829-1433262 6.32631 -14.55735 95.78606 -76.03263 11.281 7314 6
01143851+0149457 18.66058 1.82944 134.77338 -60.50766 11.281 10219 N
02095625+3456268 32.48439 34.94085 140.64908 -25.21560 11.281 13975 N
02123015-2228172 33.12569 -22.47152 203.16437 -71.04717 11.281 12320 6
02152615+5150391 33.85903 51.84412 135.88167 -8.90298 11.281 14403 F
03154700+4045262 48.94578 40.75723 150.34737 -14.30648 11.281 5503 F
04311307+2148047 67.80453 21.80135 175.88583 -17.77414 11.281 17934 F
05013888+0737400 75.41211 7.62779 192.56976 -20.24704 11.281 11011 F
05505647-3855305 87.73522 -38.92516 244.78563 -27.84933 11.281 13625 N
06243811-5940430 96.15874 -59.67861 268.86124 -26.48959 11.281 11694 6
06290318-5423117 97.26312 -54.38664 263.21497 -24.91278 11.281 14915 N
06401955-1835550 100.08139 -18.59871 228.45287 -10.73770 11.281 11226 6
07382015-3919159 114.58403 -39.32102 252.93398 -8.57085 11.281 6162 C
11390771+1921479 174.78214 19.36331 234.18742 71.69248 11.281 10935 S
12215094+2620275 185.46227 26.34097 218.05344 83.34778 11.281 14910 S
13234843+4318043 200.95180 43.30118 102.95641 72.54956 11.281 8195 S
13330747+3230510 203.28108 32.51417 66.23382 79.48426 11.281 10789 F
14360260+3630113 219.01080 36.50317 62.42838 65.98118 11.281 4163 S
14555235+2443109 223.96823 24.71971 35.07230 61.98870 11.281 4844 N
16295336+2013576 247.47238 20.23261 37.41824 39.88762 11.281 10704 S
17171330+0744284 259.30548 7.74129 29.11025 24.44583 11.281 6536 N
18284803+5022206 277.20026 50.37244 78.91268 24.02775 11.281 5065 N
18394397+2218592 279.93323 22.31642 51.83701 12.42612 11.281 4060 N
19522370+0420167 298.09860 4.33790 43.92155 -11.46501 11.281 5995 N
20314351+0631020 307.93130 6.51722 50.96577 -18.84093 11.281 11431 F
22083448+0030421 332.14368 0.51170 61.39046 -42.10334 11.281 4007 S
22121937-5417545 333.08063 -54.29842 338.70425 -50.30282 11.281 10950 6
22341565+0335140 338.56516 3.58724 70.44221 -44.85341 11.281 11702 F
22421049+1959492 340.54379 19.99696 85.92481 -33.42617 11.281 9289 N
23484072-2818354 357.16977 -28.30976 24.43295 -76.07049 11.281 7758 C
00102534-4629311 2.60565 -46.49202 322.93906 -69.01057 11.282 5996 N
00192665-0638549 4.86103 -6.64860 101.12714 -68.15540 11.282 7963 F
01014824-0451304 15.45107 -4.85841 129.71989 -67.59339 11.282 19769 6
01374084-1318528 24.42018 -13.31466 163.25600 -72.46017 11.282 12307 C
02275234+1830185 36.96814 18.50522 152.70215 -38.72824 11.282 12736 F
03054823-0010365 46.45093 -0.17677 178.65472 -47.96760 11.282 5947 S
03283888-0335363 52.16195 -3.59343 187.81393 -45.71775 11.282 20037 F
05464223-6523319 86.67608 -65.39218 275.06171 -31.18884 11.282 11028 6
06281413-4851530 97.05882 -48.86472 257.29080 -23.74080 11.282 15503 C
07104425+5012088 107.68446 50.20244 166.98546 23.46910 11.282 6310 N
08400884-0536039 130.03682 -5.60109 231.30997 21.10347 11.282 5051 F
09494124+3213156 147.42178 32.22105 194.24712 50.48363 11.282 1527 S
10091447+4021066 152.31024 40.35191 180.71422 54.15492 11.282 6981 N
10111787+0026321 152.82448 0.44230 240.94792 43.22934 11.282 3603 S
11065116+1412124 166.71312 14.20345 235.60226 62.42144 11.282 13518 S
11365438+1958179 174.22655 19.97165 231.71368 71.50758 11.282 6190 N
11555059-1811474 178.96092 -18.19650 284.83844 42.71355 11.282 1602 6
12123816-3234581 183.15898 -32.58286 293.53595 29.57995 11.282 8052 N
12221754+7450182 185.57288 74.83842 125.49618 42.14456 11.282 1833 N
12593079+2753028 194.87837 27.88420 56.28061 88.05641 11.282 4725 F
13073763+2729569 196.90675 27.49910 39.74462 86.38512 11.282 6638 S
13122066-2148027 198.08606 -21.80079 309.34796 40.81034 11.282 21056 C
13500993+3813108 207.54141 38.21960 78.63474 73.43389 11.282 5762 S
14530307-1358071 223.26274 -13.96866 342.39825 39.40748 11.282 8020 6
17595832+4451143 269.99301 44.85403 71.73520 27.52280 11.282 11530 N
20195655-5922281 304.98557 -59.37446 337.75693 -34.27355 11.282 4587 6
20582414-3203032 314.60065 -32.05086 12.46880 -39.70379 11.282 5784 6
21111490-2322554 317.81216 -23.38216 24.35831 -40.46350 11.282 9884 6
21402085+1221175 325.08691 12.35484 67.03465 -29.12523 11.282 5811 S
21573611-4524497 329.40054 -45.41376 353.18756 -51.09955 11.282 18360 6
23140646+5034373 348.52686 50.57707 107.55351 -9.36550 11.282 13382 F
01434062-1307019 25.91926 -13.11718 166.59070 -71.41104 11.283 8555 F
02131638+4402487 33.31834 44.04684 138.11414 -16.39903 11.283 6455 F
02134021+3111311 33.41762 31.19193 142.91338 -28.46921 11.283 8886 N
02561328-3345021 44.05539 -33.75058 234.48964 -62.41512 11.283 6282 6
03104512+4411403 47.68810 44.19450 147.66879 -11.88383 11.283 9496 F
03133309+5141228 48.38778 51.68973 144.13942 -5.23320 11.283 18767 F
04000411-5322153 60.01726 -53.37100 263.35483 -46.63553 11.283 11689 O
04550049-2520416 73.75202 -25.34498 225.80898 -35.90578 11.283 4596 6
05154268-1606313 78.92782 -16.10876 217.43974 -28.25284 11.283 3337 6
05510086-3446397 87.75352 -34.77770 240.27454 -26.78187 11.283 9527 C
05582320+0927028 89.59668 9.45074 198.37473 -7.26938 11.283 12594 N
07103477+4952231 107.64491 49.87301 167.32529 23.35992 11.283 6174 N
08254845-1331463 126.45186 -13.52951 236.33623 13.86514 11.283 5849 6
08270784+2250316 126.78271 22.84210 201.19113 30.63778 11.283 6827 N
10445096-4654009 161.21230 -46.90021 281.53778 10.64550 11.283 13975 6
11144173+5749314 168.67401 57.82537 145.23656 54.91302 11.283 8366 S
11300721-0522451 172.53009 -5.37925 268.74115 52.01091 11.283 19048 F
11310372+2014086 172.76550 20.23566 229.18349 70.38047 11.283 4185 S
11482751+1243383 177.11470 12.72731 254.16919 69.39140 11.283 4109 N
11572734-1219232 179.36397 -12.32304 282.83499 48.43093 11.283 5062 6
12493693-2438263 192.40395 -24.64066 302.40479 38.22919 11.283 18019 C
13032899+2633024 195.87088 26.55071 21.48171 87.25174 11.283 6625 S
13074956-4354299 196.95654 -43.90829 306.05005 18.86422 11.283 4029 6
13545227-1940203 208.71785 -19.67239 322.78497 40.74117 11.283 10085 6
14330612+5315550 218.27548 53.26530 94.13071 57.80340 11.283 13496 S
14424639+0843320 220.69333 8.72557 3.20259 57.89616 11.283 10229 S
15230518-4430157 230.77171 -44.50442 329.39349 10.43671 11.283 5330 6
16193498-5912092 244.89624 -59.20255 326.89789 -6.39420 11.283 9435 N
16222348-6135549 245.59802 -61.59866 325.42603 -8.32571 11.283 5296 N
17164907-1457320 259.20447 -14.95892 8.26083 13.13741 11.283 9077 F
19003632+1824325 285.15134 18.40903 50.40075 6.32869 11.283 7073 N
19152747-5814169 288.86450 -58.23801 338.51810 -25.89391 11.283 4816 N
22260339+0112168 336.51422 1.20466 66.00804 -44.99979 11.283 17279 F
23154631-5102364 348.94308 -51.04341 333.59006 -60.00868 11.283 9600 N
23491898-1708352 357.32916 -17.14321 64.54498 -72.51620 11.283 9028 6
00141547-3139292 3.56451 -31.65812 1.48498 -80.72617 11.284 6595 N
00192085+0636553 4.83690 6.61535 108.81023 -55.37401 11.284 11987 F
01021072+3224501 15.54472 32.41395 125.56015 -30.40288 11.284 4882 N
01493473+3234464 27.39470 32.57961 136.88518 -28.71183 11.284 11512 N
02083923+4300265 32.16342 43.00736 137.62750 -17.65009 11.284 5556 N
02595963+4509130 44.99859 45.15364 145.48604 -12.01420 11.284 9685 F
03233404-1646473 50.89187 -16.77981 204.54814 -53.39851 11.284 9570 N
03322116-4534531 53.08813 -45.58147 253.86554 -53.24967 11.284 20447 6
